business_id,review_count,stars,name,address,neighborhood,city,state,postal_code,cuisine_type,price,phone ,parking,wifi,payment,restaurant_number
EYKDklUoHuZ4g4mjx9q0mA,12,3,Pizzaiolo,461 Church Street,Church-Wellesley Village,Toronto,ON,M4Y 2C7,burgers,,,,,,
SLGqasr7KxiJWpWepzjLRA,7,4,Fresh Collective,274 Augusta Avenue,Kensington Market,Toronto,ON,M5T 2L9,burgers,,,,,,
z8AJN8j240kMu5BfgHum-Q,125,5,Ethereal Nails & Express Spa,2925 N 67th Pl,,Scottsdale,AZ,85251,burgers,,,,,,
knoNqvFeykT19vJ8AhWzZw,3,3.5,Gruber Brian S MD,5620 E Bell Rd,,Scottsdale,AZ,85254,burgers,,,,,,
pkInRTy_ChYKg2yYLlHs-w,4,4.5,L'Oeuforie Steak Frites & Cie,850 Boulevard Pierre-Bertrand,,Vanier,QC,G1M 3K8,burgers,,,,,,
WroANm_x9jIO_tr_Wf8Dkg,8,4.5,My thai By The Lake,3583 Lake Shore Boulevard W,Etobicoke,Toronto,ON,M8W 1P5,burgers,,,,,,
XO9oHMxyT0fklifbmED5LQ,20,2.5,The Taco Shop,604 University Ave,Capitol,Madison,WI,53715,burgers,,,,,,
wMO4_yK6AeMtbio483Dskw,3,5,The Little Gym of Westgate,3020 Westgate,,Fairview Park,OH,44126,burgers,,,,,,
yAWSOUNFcfobOT_FRg_7Gg,128,4,The Melting Pot,125 W Station Square Dr,South Side,Pittsburgh,PA,15219,burgers,,,,,,
xhc-bSw2Cz2Inskzjve3Rg,29,4,Kangchen indian Cuisine,7475 Mineral Point Rd,,Madison,WI,53717,burgers,,,,,,
u84eyOBILlFQIc8fMFCoig,30,3.5,Jason's Deli,7349 Mineral Point Rd,,Madison,WI,53717,burgers,,,,,,
p1RDGT0jnXCvrJfHVfpBiA,8,2.5,Pheasant Ridge Golf Club,6065 Rittman Rd,,Gibsonia,PA,15044,burgers,,,,,,
eJGGgzzxu1a_9rwvgpL4rw,6,1.5,Interactions Dating Service of Las Vegas,"7391 W Charleston Blvd, Ste 130",Westside,Las Vegas,NV,89117,burgers,,,,,,
qTYcqVFApm5bKlXZtmApVg,10,2.5,Lychee Bay Cuisine,"4771 Steeles Avenue E, Units A3-A4",Scarborough,Scarborough,ON,M1V 4S7,burgers,,,,,,
LevXen2w5bIV9SKCb9Vsvg,21,4,Pho Anise,"8750 Jane Street, Unit 5-6",,Concord,ON,L4K 2M9,burgers,,,,,,
hhBJ_t88cVx4QXLSUHN1hA,4,3,Staples,"3135 Argentia Road, Unit 2",Lisgar,Mississauga,ON,L5N 8E1,burgers,,,,,,
MvvW96482uue5Jjdhu0Zuw,3,5,Arizona Environmental Group,"2120 E Rose Garden Ln, Ste F1",,Phoenix,AZ,85050,burgers,,,,,,
-4BeOjt6yIvNRKSNPrS2pA,3,5,GK's Vapor Pub,"13048 W Rancho Santa Fe Blvd, Ste 115",,Avondale,AZ,85392,burgers,,,,,,
Ej26BX-IKebp6IGPVEeGsA,3,4.5,Gastst神tte Trompetle,K神stlinstr. 109,,Stuttgart,BW,70499,burgers,,,,,,
m5cyY7o-k8t1Nlrb7z4xfg,14,3.5,LowerGear Outdoor Rentals and Sales,"2155 E University Dr, Ste 107",,Tempe,AZ,85281,burgers,,,,,,
lQoyJ1fduGM1xA0D3Yj0ew,5,4,Fiorio Vaughan,"Vaughan Mills Shopping Centre, 1 Bass Pro Mills Drive, Unit 104",,Vaughan,ON,L4K 2M9,burgers,,,,,,
sqpgdaQV5-GBsn8IIrAT6A,6,3,Sushi Shop,"5510 Rue Jean-Talon O, Suite 3-A",C神te-des-Neiges,Montr姓al,QC,H4P 2T5,burgers,,,,,,
zsMMlOYtXm8SNy0bl1leBA,41,4.5,Bagel St-Henri,4354 Rue Saint-Antoine Ouest,Westmount,Montr姓al,QC,H4C 1C8,burgers,,,,,,
wnasanv4cj7tN6U00VfzOQ,4,3,Tramp's Restaurant,412 Greentree Rd,West End,Pittsburgh,PA,15220,burgers,,,,,,
7_rG5yCxUh4O93QV2IsdUQ,10,4,Sunset Collision Center,710 Susanna Way,,Henderson,NV,89011,burgers,,,,,,
_zviKOPGw65MAnNjzFXSug,3,3,Lone Star Steakhouse & Saloon,901 W Anthony Dr,,Champaign,IL,61821,burgers,,,,,,
N3uOrQCnx_n_841Q8EwbzQ,32,4,Mediterranean Hookah Lounge and Cafe,77 Sirloin Strip,Capitol View Heights,Madison,WI,53713,burgers,,,,,,
JZeyI8RDaqBxl7NCCIGQDg,4,5,Over Langshaw Farmhouse Ice Cream,"The Grassmarket, Junction of Victoria Street and West Bow",Old Town,Edinburgh,EDH,EH1 2AW,burgers,,,,,,
QywecLDR0H9TraJNd-lY_A,62,3.5,burger Legend,236 Queen Street S,Streetsville,Mississauga,ON,L5M 1Y5,burgers,,,,,,
7QSFLU0AGAUqwnQWg3qHqQ,108,5,Northstar Services Dryer Vent Cleaning,,,Tempe,AZ,85281,burgers,,,,,,
4sfof0u2L7_ryXQusDM-aA,77,4,Vivo Ristorante,6560 N Scottsdale Rd,,Scottsdale,AZ,85253,burgers,,,,,,
W6jzoeuL1BVNHHAJ7Z1z3Q,6,3,Evolve Fitness Club,508 N Neil St,,Champaign,IL,61820,burgers,,,,,,
39Sa6I5Bf6hN1KstkpNHbg,5,4.5,"B. Lime, A Green Store",12 E Washington St,,Champaign,IL,61820,burgers,,,,,,
qoO2Gen9eNES1qa9koZ0mw,28,2,Westlake Cab Serv,19061 Depot St,,Rocky River,OH,44116,burgers,,,,,,
Wj6QwORoEsX_3em-UYNvlg,7,3.5,O'Folie Salon & Spa,235 Notre-Dame Ouest,Ville-Marie,Montr姓al,QC,H2Y 1T4,burgers,,,,,,
v3Ec04i6x7NC1B7YFoA4GQ,18,2,Taco Bell,3002 E Washington Ave,Eken Park,Madison,WI,53704,burgers,,,,,,
ORGswcNf8Lu23NHcT8ZH2w,32,3,Teavana,3111 W Chandler Blvd,,Chandler,AZ,85226,burgers,,,,,,
Y9qZr8xayQA0RNolDCZpEQ,11,2.5,Kohl's,6245 Wilson Mills Rd,,Highland Heights,OH,44143,burgers,,,,,,
iuIkzvQRb4DVWOMhE4GI3g,64,4,Ya Fei,1980 Park Manor Blvd,,Pittsburgh,PA,15205,burgers,,,,,,
rnaLIifpdvIR3OwGgzZvRg,37,4.5,Dan Cercone Hairstyling,4720 Liberty Ave,Bloomfield,Pittsburgh,PA,15224,burgers,,,,,,
4OrrCyNMSowTXpIL-3mtlw,10,4.5,Fairway Auto Sales,"11056 N 23rd Dr, Ste 101",,Phoenix,AZ,85029,burgers,,,,,,
neAB8atC9ir0gQzIIMrzNQ,7,4,Desert Auto Works,330 E Southern Ave,,Mesa,AZ,85210,burgers,,,,,,
POFe-CHwMwoziYbPTw-4VQ,5,4,Smile Brite Dental,"4975 S Fort Apache Rd, Ste 107",Spring Valley,Las Vegas,NV,89148,burgers,,,,,,
Z-4bYu3oJi4js89an4qJzg,3,5,Camp Fit-Force,"6115 S Ft Apache Rd, Ste 102",Spring Valley,Las Vegas,NV,89148,burgers,,,,,,
GwlA40fmsu6ylW7cDuONyw,6,4.5,Brake Muffler Express,6211 Albemarle Rd,Eastland,Charlotte,NC,28212,burgers,,,,,,
WuTfKVz5g5cM2Cq5UD0Nxw,4,2,Haiku & thai,"9620 Las Vegas S Blvd, Ste N-8",Southeast,Henderson,NV,89123,burgers,,,,,,
GYMP2opfj0-dAf_3rWZEjA,8,4,Arabica,11604 Detroit Ave,Edgewater,Cleveland,OH,44102,burgers,,,,,,
lX84lB2lRYbqVjXNzICZZg,10,3,Firestone Grill,1325 W Franklin Blvd,,Gastonia,NC,28052,burgers,,,,,,
ZL9sk7Imc42BNRhcjgnqPw,62,3.5,Restaurant PM,1809 Rue Saint-Catherine Ouest,Ville-Marie,Montreal,QC,H3H 1M2,burgers,,,,,,
v2E9cSqDq-fJlJlINnUAmQ,5,4,Universal BBQ,3085 Mayfield Rd,,Brampton,ON,L6Z 4P7,burgers,,,,,,
wYe2VeKghAHznLBB2H-2Yw,5,3,Visa Center,"1000 Finch Ave W, Ste 900",,Toronto,ON,M3J 2V5,burgers,,,,,,
E50mr3xobsahb77IBRwVTQ,69,3.5,Clifton Martini & Wine Bar,10427 Clifton Blvd,Edgewater,Cleveland,OH,44102,burgers,,,,,,
O7tw5TKampTgX88fNSA51w,42,4,Nadege Patisserie,1099 Yonge St,Rosedale,Toronto,ON,M4W 2L8,burgers,,,,,,
Dy-aOxYn7rWzMGb5lnY3Fw,5,3,Prairie News and Gifts,3800 E Sky Harbor Blvd,,Phoenix,AZ,85034,burgers,,,,,,
1DJNBnnrvdrHcuDgbGlmLQ,37,1.5,Walmart,201 N Nellis Blvd,Sunrise,Las Vegas,NV,89110,burgers,,,,,,
ZUkUaGAbswsvFri2EfHFMQ,18,3.5,The Mad italian Gelato Bar,1581 Bayview Avenue,Mount Pleasant and Davisville,Toronto,ON,M4G 3B7,burgers,,,,,,
YHE1PS0mhFbwKJm8iJpcuQ,22,3.5,The Communal Mule,984 Dundas St W,Little Italy,Toronto,ON,M6J,burgers,,,,,,
VHskIuH12SlaguUA83XmYA,5,2,burger King,1708 Philo Rd,,Urbana,IL,61802,burgers,,,,,,
JWM8neMfG5nSHKlyaftyzQ,18,3.5,Mountain Shadows,5445 E Lincoln Dr,,Paradise Valley,AZ,85253,burgers,,,,,,
09KGA3k2syReqmxBjCsi1Q,4,1.5,Dr. med. Helmut G神nter Meffle,Sophienstr. 39,,Stuttgart,BW,70178,burgers,,,,,,
veTfpeZh8DFjAnw4FlI2qA,13,2.5,FedEx Office Print & Ship Center,4940 E Ray Rd,,Phoenix,AZ,85044,burgers,,,,,,
ovuL7n30fogNHrIc51uSgQ,29,3,Panera Bread,210 W Bridge St,Homestead,West Homestead,PA,15120,burgers,,,,,,
4-xRX5IRcAJrvlUi4-XhWg,3,1,Revita Anti-Aging Center,"8133 Ardrey Kell Rd, Ste 201",,Charlotte,NC,28277,burgers,,,,,,
ALs7YhIgVNkF_40aofFqCw,4,4,WestJet,"5757 Wayne Newton Blvd, Terminal 3, Gate E",Southeast,Las Vegas,NV,89119,burgers,,,,,,
OL7Vy1Q59uLCwt_Gal2g9g,5,5,Holistic Waters LLC,1728 N Alma School,,Chandler,AZ,85224,burgers,,,,,,
hmL0KnYU6F9_egjlLmizKA,152,2.5,Buffalo Wild Wings,"150 E Centennial Pkwy, Ste 101",,North Las Vegas,NV,89084,burgers,,,,,,
ap0GRotcSZ32qL6UZrZTrA,4,4,Asian Rice Bowl,3075 Clairton Rd,,West Mifflin,PA,15123,burgers,,,,,,
W9OvNY6HJjt5Bts9OCOnhA,18,2.5,Gold's Gym,5650 Hwy 49 S,,Harrisburg,NC,28075,burgers,,,,,,
NOekdjvFFtCYTKvLN_XLxg,4,3,Shuku Salon Spa,37 Sheppard Ave E,Willowdale,Toronto,ON,M2N 2Z8,burgers,,,,,,
zOmz8CM5SVFGklGRSsV5mQ,9,3.5,Divinos,3345 W Grennway Rd,,Phoenix,AZ,85053,burgers,,,,,,
bD3r0YLPNoEYsDaPCQwkVA,3,3.5,Popular Pizza,5790 Sheppard Avenue E,Scarborough,Toronto,ON,M1B 1H9,burgers,,,,,,
QwaYZZJBVVT8myvsOiPuKA,6,3,Sacred Art Tattoo,"2095 N Dobson Rd, Ste 6",,Chandler,AZ,85224,burgers,,,,,,
g009wuFy3l6PgitDjnLGDA,7,4,Sunset Grill,8280 Highway 27,,Vaughan,ON,L4H 0R9,burgers,,,,,,
5-KisjcYyWN6Fwcp-wDYmw,57,3.5,Urban Eatery at the Eaton Centre,"Eaton Centre, 220 Yonge St, Ste 110",Downtown Core,Toronto,ON,M5B 2L7,burgers,,,,,,
I4ADugPUJJQJElQekgnY0Q,15,3.5,Restaurant le Cactus,4461 Rue Saint -Denis,Plateau-Mont-Royal,Montr姓al,QC,H2J 2L2,burgers,,,,,,
S_W2aSEm-H23yuHImsVE7g,13,4.5,Dance Starz AZ,"5555 N 7th St, Ste 112",,Phoenix,AZ,85014,burgers,,,,,,
w1neFCoXD4QRVyvAnQYMXA,6,3.5,Fabricland Distributors,3240 Dufferin Street,,North York,ON,M6A 2T3,burgers,,,,,,
hDlDKfFpUCW47lifcGZSNg,118,4,Se棲or Taco,4200 S Chandler Ave,,Chandler,AZ,85248,burgers,,,,,,
kcpu_H4BaMY0dqHY8khoGQ,35,3.5,Starbucks,13240 N 7th St,,Phoenix,AZ,85022,burgers,,,,,,
feXaud0exONNXlUu1m9DZg,23,2.5,Sabroso Fresh mexican Grill,"401 E Bell Rd, Ste 16",,Phoenix,AZ,85022,burgers,,,,,,
QuoEIR46OGdC_z1Axwd2gA,12,3.5,Starbucks,"2193 Yonge St, Unit Space C",Mount Pleasant and Davisville,Toronto,ON,M4R 2H1,burgers,,,,,,
y0TSv4TXZPHUwu8GAo5XRg,6,3.5,Atomic Comics,"2815 W Peoria, Ste 112",,Phoenix,AZ,85032,burgers,,,,,,
9AivtSpUu_l9umN2RfdhuA,6,5,Franklin Park Veterinary Hospital,2406 Nicholson Rd,Sewickley,Sewickley,PA,15143,burgers,,,,,,
uQvGeb0hMeNRQu6oJv0k2A,15,3.5,The Sewickley Spa,337 Beaver St,Sewickley,Sewickley,PA,15143,burgers,,,,,,
H1tF898ir-CApMAbGea8-g,9,4,Tire Dawgs,2210 E Washington St,,Phoenix,AZ,85034,burgers,,,,,,
3NOHbRcemjyEGgDw5xviHg,3,3.5,Pittsburgh Antique Mall,1116 Castle Shannon Blvd,,Pittsburgh,PA,15234,burgers,,,,,,
ooAaO0ell67ob_jZaEgKsw,7,3.5,Vibe Spa & Salon,"3939 Duke of York Boulevard, Unit 104",,Mississauga,ON,L5B 3Z4,burgers,,,,,,
xRs-JgyQCSHLRN47t3R1Ew,10,4,Hadrians Brasserie,"1 Princes Street, The Balmoral Hotel",Old Town,Edinburgh,EDH,,burgers,,,,,,
wyMxoVU-FtkC5TosQcIIEA,8,2,Circle K,20207 N 59th Ave,,Glendale,AZ,85308,burgers,,,,,,
lWARz1KEamNU_P0T5tet8w,3,2.5,Maki of Japan,"6801 Northlake Mall Dr, Ste Fc204",,Charlotte,NC,28216,burgers,,,,,,
ZCy8vPs3Ixv2y3BmJ1-VUg,42,2.5,The Lofts At Rio Salado,1033 N. Parkside Dr.,,Tempe,AZ,85281,burgers,,,,,,
iY-qwquw8Wd4yphXnhnFqQ,131,3,Spinelli's Pizzeria,"420 S Mill Ave, Ste 101",,Tempe,AZ,85281,burgers,,,,,,
NKF-tgvDI7GV8QkjGDs99Q,11,4,Team Acme,"150 N Gibson Rd, Ste D",,Henderson,NV,89014,burgers,,,,,,
Eq6zziJz6vPgikkcvIhorQ,3,4,Walgreens,6270 Som Center Rd,,Solon,OH,44139,burgers,,,,,,
08t3_HjbpLyPeuft6eoa5A,118,4.5,Page Dairy Mart,4600 E Carson St,South Side,Pittsburgh,PA,15210,burgers,,,,,,
H8ZtawT4YimwyWHdyAViEA,7,3,Chronic Ink Tattoos,"Pacific Mall, 4300 Steeles Avenue E, Unit E72",Milliken,Markham,ON,L3R 0Y5,burgers,,,,,,
UgLdui6da_SKn0y3x9Tmyw,3,5,Tint Doctors,"17252 E Falcon Dr, Ste 6",,Fountain Hills,AZ,85268,burgers,,,,,,
R77kXkoxdobDwnxhOpwIng,20,2.5,Akimi japanese Cuisine,"1285 Elgin Mills Road E, Unit 1 & 2",,Richmond Hill,ON,L4S 0B5,burgers,,,,,,
e9QjTA0wa0s6UvLPTnu4cw,22,2.5,Papa John's Pizza,"751 E Bell Rd, Ste 10",,Phoenix,AZ,85022,burgers,,,,,,
5g6fssi_52emmju-vwPahQ,9,3.5,South China BBQ Hong Kong Style,4515 N 7th Ave,,Phoenix,AZ,85013,burgers,,,,,,
Bbl8O6JQKXbtoKslcQw_EA,13,5,All About Books and Comics,"24 W Camelback Rd, Ste G",,Phoenix,AZ,85013,burgers,,,,,,
XPiJsBmyh7VTl2gvzu8UhA,4,5,"Bart Leyko, MD","300 West Clarendon Ave, Ste 120",,Phoenix,AZ,85013,burgers,,,,,,
T_FwoOguUf6jjSY2IfA1cA,4,5,Josie Grouse Psychic Medium,12 Centre Street,Thornhill,Thornhill,ON,L4J 1E9,burgers,,,,,,
ZS9nhMMn6KdvdaB4L4G3vw,11,4.5,Kakilima Food Cart,Library Mall,Capitol,Madison,WI,53703,burgers,,,,,,
3QkeQGsghxmtHyK2q1_xsQ,7,3.5,CoCoLiquot,225 King St,Capitol,Madison,WI,53703,burgers,,,,,,
pik4ebdFa0UcUhnNkivFcg,596,4,Carmine's,3500 S Las Vegas Blvd,The Strip,Las Vegas,NV,89109,burgers,,,,,,
y3dQBhsBPuskGbYZAgyJXA,6,4,Harris Teeter,9759 Sam Furr Rd,,Huntersville,NC,28078,burgers,,,,,,
#NAME?,3,5,The Fragrance Shop,"16836 Birkdale Commons Pkwy, Ste D",,Huntersville,NC,28078,burgers,,,,,,
OY1kLAhs9I6Ix4wUmSNAfQ,4,4,Morgane Bistro & Pub,296 Rue Champlain,,Saint-Jean-sur-Richelieu,QC,J3B 6W2,burgers,,,,,,
VlenYTz2SAZFz_aWKKouhQ,29,4,Sheridan's Frozen Custard,10385 S Eastern Ave,Anthem,Henderson,NV,89052,burgers,,,,,,
mIdttYWfXEUBl7g4oXz7UQ,26,4,ABC Pediatrics,"10950 S Eastern Ave, Ste 100",Anthem,Henderson,NV,89052,burgers,,,,,,
iZGktN1Zv0aX9yqTzZSfXA,19,3,Champps,"Crocker Park Mall, 12 Main St",,Westlake,OH,44145,burgers,,,,,,
SXbezCVeHdTMywIUA0pyAA,7,3.5,Frankie's italian Cuisine,25939 Detroit Rd,,Westlake,OH,44145,burgers,,,,,,
vDGhmuUREbzSG9nojWIYVA,3,2.5,Oak Ridge Dental Arts,203 S Main St,,Belmont,NC,28012,burgers,,,,,,
rwir8gsTrap7mdgggBzFNA,6,1.5,King Buffet,609 N Main St,,Belmont,NC,28012,burgers,,,,,,
9aaCEPKTf0PIBpxtVsP-6g,10,5,Modern Edge,808 Saint Clair Avenue W,Wychwood,Toronto,ON,M6C 1B6,burgers,,,,,,
nCYa0ltCyYe_pI2bQnOLVQ,4,4,Sally Beauty Supply,"927 S Rainbow Blvd, Ste B-4",Westside,Las Vegas,NV,89145,burgers,,,,,,
804aqXZsJKTfj7kEkxDVnA,11,3.5,Hotel Pfefferburg,Weinbergen 22,,Sch神naich,BW,71101,burgers,,,,,,
KMKPusWbBaIORB669W0EeQ,55,3.5,Kabob Oasis,"10100 S Eastern Ave, Ste 120",Anthem,Henderson,NV,89052,burgers,,,,,,
8v7nrjG5K0cMleIP4Kit-w,29,3,Ten23,"3100 Steeles Avenue E, Unit 102",,Markham,ON,L3R 8T3,burgers,,,,,,
f6Fq5kjvfQvqA0OwkL3ElA,3,5,Egyptian Dance Academy,211 Danforth Avenue,Riverdale,Toronto,ON,M4K 1N2,burgers,,,,,,
r4m3DUyKNE-_UtXi7XxZrA,12,1.5,Mcdonald's,13081 Yonge Street,,Richmond Hill,ON,L4E 3M2,burgers,,,,,,
i5XqKrdEFHvJpqAw3YKrag,58,4,Copper Branch,1245 Rue Bishop,Ville-Marie,Montr姓al,QC,H3G 2E2,burgers,,,,,,
FX8czgWvFt6scNRMO84r_w,20,4.5,Envy Microblading,"1401 E Williams Field Rd, Ste 8",,Gilbert,AZ,85295,burgers,,,,,,
ob33SuNNHgODbhq11b0EIw,11,5,Ghandi Deeter Blackham Law Offices,725 S 8th St,Downtown,Las Vegas,NV,89101,burgers,,,,,,
eiTWTVThkHr-DKXxIysbgA,162,4.5,Sweet Pok姓,"7965 S Rainbow Blvd, Ste 135",Southwest,Las Vegas,NV,89139,burgers,,,,,,
8PYmhRDQbCFvbhSAnZGEdQ,4,4,Service Ontario,"2700 Dufferin Street, Unit 54",,Toronto,ON,M6B 4J3,burgers,,,,,,
6unmeeigJ1EI4N8h63by7Q,7,2.5,Tutor Time,15438 W. Bell Road,,Surprise,AZ,85374,burgers,,,,,,
LRW8bLpQ7N5vjJPKNl85lg,7,3.5,O Bico,1900 Centre Street,Sud-Ouest,Montr姓al,QC,H3K 1H9,burgers,,,,,,
OwYElCdiJ1IGKVJ4--_mvQ,18,2.5,Sheppard Centre,4841 Yonge Street,Willowdale,North York,ON,M2N 5X2,burgers,,,,,,
GKCX2DlxkbwY2DUu44u4rA,62,3,Super Mex Restaurant & Cantina,6450 S Durango Dr,Spring Valley,Las Vegas,NV,89113,burgers,,,,,,
tsvTOBHh0JtTU7_d4IruXw,15,3,Four Points by Sheraton Toronto Airport,6257 Airport Road,,Mississauga,ON,L4V 1E4,burgers,,,,,,
nnTd-jJwCF9H9O_yNFTkjw,14,4.5,A Lot More 4 Less,"7615 S Rainbow Blvd, Ste 101",Southwest,Las Vegas,NV,89139,burgers,,,,,,
lzLNIWu2Cj88u2QkGH4i3A,11,3.5,University Sports Medicine,"15810 S 45th St, Ste 101",,Phoenix,AZ,85048,burgers,,,,,,
W6sPM9SCCbSVf1HA1oOPWQ,3,2,The Preeners,"First Canadian Place, 100 King Street",Financial District,Toronto,ON,M5X 1C8,burgers,,,,,,
Imeco-4YvX4lDHk-TSJXXA,6,4,India Masala,358 Rue Notre-Dame,,Repentigny,QC,J6A 2S5,burgers,,,,,,
H0R1UV3n7vTvmef_CqFqUQ,13,3,Pet Uno,675 College Street,Little Italy,Toronto,ON,M6G 1B9,burgers,,,,,,
GAmRo3kkiKARODnNm5ZGCg,29,3.5,My Sister's Attic,6208 N Scottsdale Rd,,Scottsdale,AZ,85253,burgers,,,,,,
cvDQJiMlymOQPPVsxEEIAw,13,4,Jackson's Boot and Shoe Repair,15414 N 19th Ave,,Phoenix,AZ,85023,burgers,,,,,,
Asquy3bqMzLrCXHxSjkTMQ,8,5,Paradise Valley Dermatology,"12251 N 32nd St, Ste 12",,Phoenix,AZ,85032,burgers,,,,,,
qphdsRyyXIF5zteq4od2YQ,3,1.5,Green Valley Grocery,3711 S Fort Apache Rd,Spring Valley,Las Vegas,NV,89147,burgers,,,,,,
2tDTPylMjnlXd8bhCxbOQg,4,2.5,dd's DISCOUNTS,"1036 E Southern Ave, Suite 114",,Mesa,AZ,85204,burgers,,,,,,
hYRtj-192h6DBHhZrzaXHw,4,2.5,Sunstate Equipment Company,5425 E Washington St,,Phoenix,AZ,85034,burgers,,,,,,
5lV9xc-z6_K2bHz6FdQefg,4,4,Jolly Plumbing,,,Phoenix,AZ,85034,burgers,,,,,,
kqZwCJyVXZl9OHDbr2a4Fg,26,4,Franks A Lot,15 N 40th St,,Phoenix,AZ,85034,burgers,,,,,,
m3JeluSM6E-CqOydilnYfA,10,5,Rockwell Landscape Maintenance,,,Glendale,AZ,85308,burgers,,,,,,
jpMOouHTTjG2XPuwaaM3Lw,4,2,Invisible Shield By Zagg,7700 W Arrowhead Towne Ctr,,Glendale,AZ,85308,burgers,,,,,,
NGAHoHv3No4esp_WndYGNw,6,4,Nails  & Spa,"5350 W Bell Rd, Ste 120",,Glendale,AZ,85308,burgers,,,,,,
vpsc8vfnkaEd7-49_lz9Zg,13,4,Second Breakfast,2401 Penn Ave,Strip District,Pittsburgh,PA,15222,burgers,,,,,,
kO6SJv929D6_SQsUva2Mpg,9,4,Officemax,2837 S Maryland Pkwy,Eastside,Las Vegas,NV,89109,burgers,,,,,,
2yCau2HWo3Ta4L0RYBJSQg,6,3,Gerber Collision & Glass,2100 W University Dr,,Tempe,AZ,85281,burgers,,,,,,
Bm2fPxw9oTnYvO5oL_ArTA,8,4.5,FY Eye Care Associates,"10210 Prosperity Park Dr, Ste 200",Highland Creek,Charlotte,NC,28269,burgers,,,,,,
zmbblJZnfNr16dxGD3fmeQ,3,5,Fountain Hills Law Firm,"13034 N Verde River Dr, Ste 104",,Fountain Hills,AZ,85268,burgers,,,,,,
tei3oe7v-faVZpNNaMnx_Q,3,4,Komatke Market,17197 S 51st Ave,,Laveen,AZ,85339,burgers,,,,,,
57cv9bxTGKPyFXZFiCO-Bw,7,2.5,Aladdin's Palace,3560 Victoria Park Avenue,,North York,ON,M2H 3S3,burgers,,,,,,
gHV_hntH6oUH5zF6D7Mm4w,4,5,Brandy's,828 Rue Rachel E,Plateau-Mont-Royal,Montr姓al,QC,H2J 2H6,burgers,,,,,,
9njwmO6YzhaQB3-htNMFYQ,375,4,The Hub Grill and Bar,1925 S Sossaman Rd,,Mesa,AZ,85209,burgers,,,,,,
LW2ZVNroU4ciwX5c-PQmtg,4,4,Allstate Hairstyling & Barber College,2546 Lorain Ave,Ohio City,Cleveland,OH,44113,burgers,,,,,,
mPeD3z6k0JLNZIM9ow9hrg,192,4.5,Lion Habitat Ranch,382 Bruner Ave,,Henderson,NV,89044,burgers,,,,,,
YDZRlB762hEebm2OyZISiQ,39,3,Two Hippies Dropped Out of College and Opened a Pizzeria,5341 N 7th Ave,,Phoenix,AZ,85013,burgers,,,,,,
9M9I6JM2SlZVYK_pb9yuYg,14,4.5,Phoenix Metro Retro,708 W Hazelwood St,,Phoenix,AZ,85013,burgers,,,,,,
iA2KY4ZuzP48ep_Bw5FXuw,32,2.5,Sea Top Nail,702 W Camelback Rd,,Phoenix,AZ,85013,burgers,,,,,,
#NAME?,3,4.5,Menchies Frozen Yogurt,633 Aurora Rd,,Macedonia,OH,44056,burgers,,,,,,
plabYDt10Z5ADG08YNiIxw,6,4.5,Concession Honda des Sources,2301 Place Transcanadienne,Pointe-Claire,Dorval,QC,H9P 2X7,burgers,,,,,,
WBbgw8gaJ5BnmUAiQpWGdg,3,2.5,Dickerson Evelyn Hair Design,1317 S Water St,,Kent,OH,44240,burgers,,,,,,
PwTZyKg_ESs5eJ87OkC59g,9,2,Restaurant Nickels,1500 Atwater Avenue,Ville-Marie,Montr姓al,QC,H3Z 1X5,burgers,,,,,,
upoWwmQwszp30_jAVos42Q,9,5,McAlpine Creek & Four Mile Creek Greenway,11823 Johnston Rd,,Charlotte,NC,28226,burgers,,,,,,
Si9KkvAA0uae6qrpofXHCg,9,2,Subway,5757 W Glendale Ave,,Glendale,AZ,85301,burgers,,,,,,
gc_GGat7TgNCmrgc4nVOgw,203,3.5,Crush,3799 Las Vegas Blvd S,The Strip,Las Vegas,NV,89109,burgers,,,,,,
wzjimgLTv_TFGYPhaBN0bg,30,3.5,Spa at Harrah's,3475 S Las Vegas Blvd,The Strip,Las Vegas,NV,89109,burgers,,,,,,
FOvQRsxHkSnuxm6PMLwRsQ,11,3.5,Enterprise Rent-A-Car,531 Huntersville Gateway Blvd,,Huntersville,NC,28078,burgers,,,,,,
ocweXefetN-IqcF3GQj41g,4,3,WellOne Medical Centre,"18 Yonge Street, 103",,Toronto,ON,M5E 1Z8,burgers,,,,,,
TDAWrnpPiGHFX_4j96PIpg,9,3.5,thai Wok Restaurant,1235 Woodbine Ave,East York,East York,ON,M4C 4E5,burgers,,,,,,
Zlum8_7i6iQNn9IardnuRQ,28,1,Associated Supply Company,"6330 S Sandhill Rd, Ste 6",Southeast,Las Vegas,NV,89120,burgers,,,,,,
jcXaa5BxFi0iblijJlu6hw,4,3.5,Shelter,39 Forrest Road,Old Town,Edinburgh,EDH,EH1 2QP,burgers,,,,,,
tQifTiY-vutj8orxcMJKfQ,827,4,Triple George Grill,"201 N 3rd St, Ste 120",Downtown,Las Vegas,NV,89101,burgers,,,,,,
qqIgj3vpc54Bab5xWfwONA,107,4,Pita Kabab Grill,131 E John St,,Matthews,NC,28105,burgers,,,,,,
AITqS591xd3MSzJI4wz_CQ,14,4,Dick's Sporting Goods,"Fiesta Mall, 1455 W Southern Ave",,Mesa,AZ,85202,burgers,,,,,,
